date,description,amount,manual_category,gst_rate,gst_amount
2024-04-06,Staples Order,-5958.74,Office Supplies,12,638.44
2024-04-06,Coffee for Pantry,-526.82,Other,5,25.09
2024-04-06,LinkedIn Promo,-27387.13,Marketing,18,4177.7
2024-04-06,Train Tickets,-11039.25,Travel,18,1683.95
2024-04-06,Desk Organizers,-5894.7,Office Supplies,12,631.57
2024-04-09,Adobe Creative Cloud,-1413.4,Software,18,215.6
2024-04-09,Facebook Ads,-27583.91,Marketing,18,4207.72
2024-04-09,Product Sales,107901.03,Revenue,18,16459.48
2024-04-10,Monthly Internet & Phone,-12326.941951679348,Utilities,18,1880.3809756799005
2024-04-10,Uber/Ola Rides,-1265.17,Travel,18,192.99
2024-04-12,AWS Cloud Bill,-2518.39,Software,18,384.16
2024-04-12,Hotel Stay - Client Visit,-2789.28,Travel,18,425.48
2024-04-14,Repairs & Maintenance,-1327.21,Other,12,142.2
2024-04-15,Server Rack Equipment,-115197.07,Hardware,18,17572.43
2024-04-15,Cleaning Services,-295.54,Other,12,31.67
2024-04-15,Whiteboard Markers,-6838.88,Office Supplies,12,732.74
2024-04-15,AWS Cloud Bill,-7701.73,Software,18,1174.84
2024-04-16,Toner Cartridges,-752.07,Office Supplies,12,80.58
2024-04-16,Google Ads Campaign,-32243.51,Marketing,18,4918.5
2024-04-16,New Laptop (Dell),-109298.36,Hardware,18,16672.63
2024-04-16,LinkedIn Promo,-31081.39,Marketing,18,4741.23
2024-04-17,Cleaning Services,-2066.42,Other,5,98.4
2024-04-17,Monitor Screen,-35868.64,Hardware,18,5471.49
2024-04-18,Marketing Agency Fees,-1769.45,Professional Services,18,269.92
2024-04-18,Diwali Gifts,-7977.24,Other,18,1216.87
2024-04-19,Whiteboard Markers,-4106.86,Office Supplies,18,626.47
2024-04-19,Toner Cartridges,-7167.83,Office Supplies,12,767.98
2024-04-19,New Laptop (Dell),-33705.24,Hardware,18,5141.48
2024-04-20,Toner Cartridges,-8068.83,Office Supplies,18,1230.84
2024-04-20,Staples Order,-4066.52,Office Supplies,18,620.32
2024-04-21,Hotel Stay - Client Visit,-19457.6,Travel,18,2968.11
2024-04-23,Service Contract Q2,430822.08,Revenue,18,65718.62
2024-04-23,New Laptop (Dell),-122606.26,Hardware,18,18702.65
2024-04-23,Printer Paper,-6263.91,Office Supplies,18,955.51
2024-04-24,Adobe Creative Cloud,-6054.81,Software,18,923.61
2024-04-26,Google Ads Campaign,-25028.55,Marketing,18,3817.91
2024-04-27,SaaS Subscription (Jira),-6184.12,Software,18,943.34
2024-04-27,Consulting Fees,199005.08,Revenue,18,30356.71
2024-04-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-04-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-04-29,Toner Cartridges,-4672.54,Office Supplies,18,712.76
2024-04-30,Marketing Agency Fees,-985.67,Professional Services,18,150.36
2024-04-30,Accounting Audit,-1732.84,Professional Services,18,264.33
2024-04-30,Zoom Pro License,-3383.06,Software,18,516.06
2024-05-01,Toner Cartridges,-3459.86,Office Supplies,18,527.77
2024-05-01,Server Rack Equipment,-113835.41,Hardware,18,17364.72
2024-05-01,HR Consultant,-7888.75,Professional Services,18,1203.37
2024-05-01,SaaS Subscription (Jira),-1456.82,Software,18,222.23
2024-05-02,Staples Order,-7159.71,Office Supplies,12,767.11
2024-05-02,HR Consultant,-2205.04,Professional Services,18,336.36
2024-05-03,Service Contract Q2,129807.34,Revenue,18,19801.12
2024-05-03,Toner Cartridges,-756.81,Office Supplies,12,81.09
2024-05-04,Product Sales,351167.04,Revenue,18,53567.85
2024-05-04,Mouse & Keyboards,-18627.42,Hardware,18,2841.47
2024-05-05,Office Rent,-85550.0,Rent,18,13050.0
2024-05-05,Product Sales,110104.19,Revenue,18,16795.55
2024-05-05,Legal Consultation,-2355.62,Professional Services,18,359.33
2024-05-05,Service Contract Q2,476268.19,Revenue,18,72651.08
2024-05-05,Facebook Ads,-22199.33,Marketing,18,3386.34
2024-05-08,SaaS Subscription (Jira),-3441.17,Software,18,524.92
2024-05-09,Coffee for Pantry,-5889.42,Other,18,898.39
2024-05-09,Accounting Audit,-2254.74,Professional Services,18,343.94
2024-05-09,SaaS Subscription (Jira),-8299.81,Software,18,1266.07
2024-05-09,LinkedIn Promo,-12433.1,Marketing,18,1896.58
2024-05-09,HR Consultant,-6738.45,Professional Services,18,1027.9
2024-05-10,Monthly Internet & Phone,-9547.25070528525,Utilities,18,1456.360277077411
2024-05-10,Adobe Creative Cloud,-2602.23,Software,18,396.95
2024-05-10,Service Contract Q2,158727.84,Revenue,18,24212.72
2024-05-10,Printer Paper,-3904.46,Office Supplies,12,418.34
2024-05-11,Print Media Ad,-18385.52,Marketing,18,2804.57
2024-05-11,Flight to Mumbai,-21811.17,Travel,12,2336.91
2024-05-11,Facebook Ads,-1975.42,Marketing,18,301.33
2024-05-13,Accounting Audit,-1589.75,Professional Services,18,242.5
2024-05-13,Monitor Screen,-129015.13,Hardware,18,19680.27
2024-05-13,SaaS Subscription (Jira),-8343.19,Software,18,1272.69
2024-05-13,Hotel Stay - Client Visit,-3646.93,Travel,12,390.74
2024-05-13,Toner Cartridges,-5184.28,Office Supplies,18,790.82
2024-05-14,Staples Order,-2062.49,Office Supplies,18,314.62
2024-05-14,Diwali Gifts,-775.65,Other,18,118.32
2024-05-14,Ad Revenue,500347.28,Revenue,18,76324.16
2024-05-15,Online Store Sales,337292.11,Revenue,18,51451.34
2024-05-15,Client Payment - Project A,198397.83,Revenue,18,30264.08
2024-05-15,SaaS Subscription (Jira),-7491.34,Software,18,1142.75
2024-05-17,Service Contract Q2,499019.78,Revenue,18,76121.66
2024-05-17,Accounting Audit,-343.55,Professional Services,18,52.41
2024-05-17,HR Consultant,-1209.77,Professional Services,18,184.54
2024-05-17,HR Consultant,-5401.76,Professional Services,18,824.0
2024-05-18,Ad Revenue,160222.76,Revenue,18,24440.76
2024-05-18,Flight to Mumbai,-6325.85,Travel,5,301.23
2024-05-19,Printer Paper,-6445.19,Office Supplies,18,983.16
2024-05-19,LinkedIn Promo,-16806.09,Marketing,18,2563.64
2024-05-19,Whiteboard Markers,-1171.55,Office Supplies,18,178.71
2024-05-19,Legal Consultation,-6207.63,Professional Services,18,946.93
2024-05-19,Product Sales,152916.96,Revenue,18,23326.32
2024-05-20,Legal Consultation,-6395.89,Professional Services,18,975.64
2024-05-20,Server Rack Equipment,-56864.34,Hardware,18,8674.22
2024-05-20,Consulting Fees,428060.72,Revenue,18,65297.4
2024-05-20,Toner Cartridges,-4012.43,Office Supplies,18,612.07
2024-05-20,Repairs & Maintenance,-4744.16,Other,12,508.3
2024-05-23,Hotel Stay - Client Visit,-9708.41,Travel,12,1040.19
2024-05-23,Print Media Ad,-10791.5,Marketing,18,1646.16
2024-05-23,Toner Cartridges,-8032.14,Office Supplies,18,1225.24
2024-05-24,Adobe Creative Cloud,-8328.67,Software,18,1270.48
2024-05-24,Printer Paper,-7049.77,Office Supplies,12,755.33
2024-05-25,Flight to Mumbai,-5444.48,Travel,18,830.51
2024-05-25,Consulting Fees,475848.55,Revenue,18,72587.07
2024-05-26,LinkedIn Promo,-29189.94,Marketing,18,4452.7
2024-05-26,Staples Order,-6189.23,Office Supplies,18,944.12
2024-05-27,Consulting Fees,472076.39,Revenue,18,72011.65
2024-05-27,Flight to Mumbai,-17969.49,Travel,5,855.69
2024-05-27,Microsoft 365,-5158.36,Software,18,786.87
2024-05-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-05-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-05-28,Staples Order,-1607.81,Office Supplies,12,172.26
2024-05-28,AWS Cloud Bill,-3992.49,Software,18,609.02
2024-05-29,Flight to Mumbai,-1583.26,Travel,5,75.39
2024-05-29,New Laptop (Dell),-124043.86,Hardware,18,18921.94
2024-05-30,Diwali Gifts,-2536.0,Other,12,271.71
2024-05-30,Coffee for Pantry,-1689.3,Other,18,257.69
2024-05-30,Printer Paper,-7659.04,Office Supplies,12,820.61
2024-06-01,Server Rack Equipment,-17153.81,Hardware,18,2616.68
2024-06-01,Diwali Gifts,-2295.59,Other,12,245.96
2024-06-01,Legal Consultation,-751.61,Professional Services,18,114.65
2024-06-02,Staples Order,-4787.29,Office Supplies,18,730.27
2024-06-02,Coffee for Pantry,-4215.89,Other,12,451.7
2024-06-03,Mouse & Keyboards,-104682.18,Hardware,18,15968.47
2024-06-03,Staples Order,-7099.37,Office Supplies,18,1082.95
2024-06-04,Adobe Creative Cloud,-5691.52,Software,18,868.2
2024-06-04,Coffee for Pantry,-6491.89,Other,18,990.29
2024-06-04,Microsoft 365,-3680.21,Software,18,561.39
2024-06-05,Office Rent,-85550.0,Rent,18,13050.0
2024-06-05,Facebook Ads,-3478.09,Marketing,18,530.56
2024-06-06,Client Payment - Project A,211065.7,Revenue,18,32196.46
2024-06-06,Google Ads Campaign,-10513.64,Marketing,18,1603.78
2024-06-07,Train Tickets,-3203.44,Travel,12,343.23
2024-06-07,Whiteboard Markers,-7641.65,Office Supplies,12,818.75
2024-06-07,Uber/Ola Rides,-17144.32,Travel,5,816.4
2024-06-07,Staples Order,-4306.69,Office Supplies,12,461.43
2024-06-08,Service Contract Q2,220687.1,Revenue,18,33664.13
2024-06-08,Marketing Agency Fees,-4132.49,Professional Services,18,630.38
2024-06-08,Legal Consultation,-280.44,Professional Services,18,42.78
2024-06-10,Monthly Internet & Phone,-12376.726392572593,Utilities,18,1887.9752124263277
2024-06-10,Uber/Ola Rides,-8404.41,Travel,12,900.47
2024-06-10,Zoom Pro License,-6575.09,Software,18,1002.98
2024-06-11,Zoom Pro License,-6272.04,Software,18,956.75
2024-06-13,Legal Consultation,-5130.65,Professional Services,18,782.64
2024-06-13,LinkedIn Promo,-21421.72,Marketing,18,3267.72
2024-06-13,Legal Consultation,-5464.19,Professional Services,18,833.52
2024-06-13,Legal Consultation,-6248.87,Professional Services,18,953.22
2024-06-14,Zoom Pro License,-4260.82,Software,18,649.96
2024-06-14,Marketing Agency Fees,-4718.61,Professional Services,18,719.79
2024-06-15,HR Consultant,-6990.71,Professional Services,18,1066.38
2024-06-16,Repairs & Maintenance,-4848.05,Other,12,519.43
2024-06-16,LinkedIn Promo,-14756.15,Marketing,18,2250.94
2024-06-17,Diwali Gifts,-7516.3,Other,18,1146.55
2024-06-18,Cleaning Services,-2749.72,Other,12,294.61
2024-06-18,LinkedIn Promo,-19905.82,Marketing,18,3036.48
2024-06-19,Repairs & Maintenance,-6688.5,Other,5,318.5
2024-06-19,Cleaning Services,-153.11,Other,5,7.29
2024-06-21,Diwali Gifts,-5755.14,Other,5,274.05
2024-06-21,Coffee for Pantry,-7267.13,Other,18,1108.54
2024-06-23,LinkedIn Promo,-28227.87,Marketing,18,4305.95
2024-06-23,Legal Consultation,-8544.72,Professional Services,18,1303.43
2024-06-23,Uber/Ola Rides,-17422.38,Travel,12,1866.68
2024-06-23,Whiteboard Markers,-4964.97,Office Supplies,12,531.96
2024-06-26,Service Contract Q2,357189.21,Revenue,18,54486.49
2024-06-26,Microsoft 365,-3465.76,Software,18,528.68
2024-06-26,Consulting Fees,382359.65,Revenue,18,58326.05
2024-06-26,HR Consultant,-2621.64,Professional Services,18,399.91
2024-06-26,Microsoft 365,-8166.77,Software,18,1245.78
2024-06-27,Print Media Ad,-13684.97,Marketing,18,2087.54
2024-06-27,Repairs & Maintenance,-5357.25,Other,18,817.21
2024-06-27,Repairs & Maintenance,-7143.19,Other,12,765.34
2024-06-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-06-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-06-28,Marketing Agency Fees,-5061.45,Professional Services,18,772.09
2024-06-29,Adobe Creative Cloud,-3257.14,Software,18,496.85
2024-06-29,Online Store Sales,447971.83,Revenue,18,68334.69
2024-07-01,Consulting Fees,92418.6,Revenue,18,14097.75
2024-07-01,Online Store Sales,330540.38,Revenue,18,50421.41
2024-07-02,Server Rack Equipment,-132347.94,Hardware,18,20188.67
2024-07-03,Printer Paper,-5974.47,Office Supplies,12,640.12
2024-07-04,Staples Order,-4425.95,Office Supplies,12,474.21
2024-07-04,Flight to Mumbai,-11616.76,Travel,5,553.18
2024-07-04,Adobe Creative Cloud,-2611.46,Software,18,398.36
2024-07-05,Office Rent,-85550.0,Rent,18,13050.0
2024-07-05,New Laptop (Dell),-111794.37,Hardware,18,17053.38
2024-07-05,Diwali Gifts,-6806.31,Other,18,1038.25
2024-07-07,Desk Organizers,-3522.8,Office Supplies,18,537.38
2024-07-08,Online Store Sales,279572.99,Revenue,18,42646.73
2024-07-08,SaaS Subscription (Jira),-6987.98,Software,18,1065.96
2024-07-09,SaaS Subscription (Jira),-6132.95,Software,18,935.53
2024-07-10,Monthly Internet & Phone,-11321.481444967048,Utilities,18,1727.0056441475158
2024-07-11,Client Payment - Project A,153743.69,Revenue,18,23452.43
2024-07-11,Server Rack Equipment,-43798.66,Hardware,18,6681.15
2024-07-11,Coffee for Pantry,-2566.57,Other,12,274.99
2024-07-12,Train Tickets,-13866.23,Travel,18,2115.19
2024-07-12,SaaS Subscription (Jira),-956.75,Software,18,145.95
2024-07-13,Facebook Ads,-31428.0,Marketing,18,4794.1
2024-07-13,Microsoft 365,-8202.21,Software,18,1251.18
2024-07-14,Uber/Ola Rides,-12026.44,Travel,18,1834.54
2024-07-14,Microsoft 365,-4875.33,Software,18,743.69
2024-07-14,New Laptop (Dell),-61396.39,Hardware,18,9365.55
2024-07-15,HR Consultant,-7068.16,Professional Services,18,1078.19
2024-07-16,Mouse & Keyboards,-19679.24,Hardware,18,3001.92
2024-07-16,Desk Organizers,-6617.46,Office Supplies,12,709.01
2024-07-17,Service Contract Q2,141621.58,Revenue,18,21603.29
2024-07-17,Print Media Ad,-5724.58,Marketing,18,873.24
2024-07-17,Staples Order,-5877.63,Office Supplies,12,629.75
2024-07-18,Desk Organizers,-4818.54,Office Supplies,12,516.27
2024-07-19,Marketing Agency Fees,-3173.68,Professional Services,18,484.12
2024-07-19,Uber/Ola Rides,-18647.66,Travel,5,887.98
2024-07-19,AWS Cloud Bill,-4067.75,Software,18,620.5
2024-07-21,Mouse & Keyboards,-18395.93,Hardware,18,2806.16
2024-07-21,Flight to Mumbai,-6330.79,Travel,18,965.71
2024-07-22,Microsoft 365,-1046.61,Software,18,159.65
2024-07-22,Adobe Creative Cloud,-1518.8,Software,18,231.68
2024-07-22,Client Payment - Project A,396404.44,Revenue,18,60468.47
2024-07-23,Whiteboard Markers,-6138.43,Office Supplies,12,657.69
2024-07-26,Train Tickets,-17398.79,Travel,12,1864.16
2024-07-26,Consulting Fees,432254.12,Revenue,18,65937.07
2024-07-26,Printer Paper,-2734.23,Office Supplies,18,417.09
2024-07-27,Marketing Agency Fees,-8279.07,Professional Services,18,1262.91
2024-07-27,Marketing Agency Fees,-1366.16,Professional Services,18,208.4
2024-07-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-07-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-07-28,Cleaning Services,-3894.02,Other,12,417.22
2024-07-28,Consulting Fees,138189.93,Revenue,18,21079.82
2024-07-29,Cleaning Services,-6959.05,Other,12,745.61
2024-07-30,Zoom Pro License,-8492.09,Software,18,1295.4
2024-08-01,Client Payment - Project A,171445.76,Revenue,18,26152.74
2024-08-01,Cleaning Services,-824.33,Other,18,125.74
2024-08-01,Print Media Ad,-26927.25,Marketing,18,4107.55
2024-08-01,Google Ads Campaign,-13051.62,Marketing,18,1990.93
2024-08-02,Repairs & Maintenance,-1853.92,Other,5,88.28
2024-08-02,Repairs & Maintenance,-1716.29,Other,5,81.73
2024-08-03,New Laptop (Dell),-73113.48,Hardware,18,11152.9
2024-08-03,Flight to Mumbai,-17525.0,Travel,18,2673.31
2024-08-03,Diwali Gifts,-1218.01,Other,18,185.8
2024-08-04,New Laptop (Dell),-95129.38,Hardware,18,14511.26
2024-08-04,Whiteboard Markers,-5952.23,Office Supplies,12,637.74
2024-08-05,Office Rent,-85550.0,Rent,18,13050.0
2024-08-05,Desk Organizers,-5716.18,Office Supplies,12,612.45
2024-08-05,Hotel Stay - Client Visit,-18690.11,Travel,18,2851.03
2024-08-05,Facebook Ads,-27943.2,Marketing,18,4262.52
2024-08-06,SaaS Subscription (Jira),-6866.35,Software,18,1047.41
2024-08-06,HR Consultant,-7154.69,Professional Services,18,1091.39
2024-08-06,Diwali Gifts,-5068.58,Other,18,773.17
2024-08-06,Coffee for Pantry,-4815.23,Other,18,734.53
2024-08-08,Whiteboard Markers,-6138.28,Office Supplies,18,936.35
2024-08-08,Online Store Sales,407374.3,Revenue,18,62141.84
2024-08-10,Monthly Internet & Phone,-12662.750605362082,Utilities,18,1931.6060245467581
2024-08-10,Coffee for Pantry,-4473.05,Other,18,682.33
2024-08-11,Uber/Ola Rides,-10459.98,Travel,5,498.09
2024-08-12,Monitor Screen,-62702.43,Hardware,18,9564.78
2024-08-12,Facebook Ads,-31017.31,Marketing,18,4731.45
2024-08-13,Client Payment - Project A,352155.32,Revenue,18,53718.61
2024-08-13,New Laptop (Dell),-131722.7,Hardware,18,20093.29
2024-08-15,AWS Cloud Bill,-1615.69,Software,18,246.46
2024-08-15,Diwali Gifts,-7006.77,Other,12,750.73
2024-08-15,Monitor Screen,-11867.47,Hardware,18,1810.29
2024-08-15,Printer Paper,-2041.81,Office Supplies,12,218.77
2024-08-15,Coffee for Pantry,-201.17,Other,12,21.55
2024-08-17,AWS Cloud Bill,-5435.99,Software,18,829.22
2024-08-17,HR Consultant,-5722.16,Professional Services,18,872.87
2024-08-18,AWS Cloud Bill,-1842.59,Software,18,281.07
2024-08-19,Accounting Audit,-2289.4,Professional Services,18,349.23
2024-08-19,Client Payment - Project A,411073.94,Revenue,18,62706.19
2024-08-19,Uber/Ola Rides,-2094.07,Travel,18,319.43
2024-08-19,Coffee for Pantry,-5761.57,Other,18,878.88
2024-08-21,Microsoft 365,-4550.93,Software,18,694.21
2024-08-21,Service Contract Q2,131502.25,Revenue,18,20059.67
2024-08-21,Cleaning Services,-8370.19,Other,18,1276.81
2024-08-21,Server Rack Equipment,-124581.14,Hardware,18,19003.9
2024-08-22,Diwali Gifts,-5709.75,Other,18,870.98
2024-08-22,Ad Revenue,172577.12,Revenue,18,26325.32
2024-08-22,Facebook Ads,-3939.02,Marketing,18,600.87
2024-08-23,Desk Organizers,-2248.83,Office Supplies,18,343.04
2024-08-24,Print Media Ad,-24830.63,Marketing,18,3787.72
2024-08-24,Hotel Stay - Client Visit,-24420.09,Travel,18,3725.1
2024-08-24,Zoom Pro License,-6308.67,Software,18,962.34
2024-08-24,Desk Organizers,-5370.12,Office Supplies,12,575.37
2024-08-25,Diwali Gifts,-261.84,Other,12,28.05
2024-08-26,Print Media Ad,-32698.68,Marketing,18,4987.93
2024-08-26,Client Payment - Project A,134007.98,Revenue,18,20441.89
2024-08-26,Ad Revenue,480950.11,Revenue,18,73365.27
2024-08-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-08-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-08-28,Server Rack Equipment,-113479.47,Hardware,18,17310.43
2024-08-28,Monitor Screen,-123991.38,Hardware,18,18913.94
2024-08-28,Online Store Sales,193803.25,Revenue,18,29563.21
2024-08-29,Server Rack Equipment,-46475.21,Hardware,18,7089.44
2024-08-29,Microsoft 365,-1403.43,Software,18,214.08
2024-08-31,Server Rack Equipment,-97202.0,Hardware,18,14827.42
2024-08-31,Ad Revenue,387361.74,Revenue,18,59089.08
2024-08-31,Printer Paper,-3165.69,Office Supplies,18,482.9
2024-09-02,Coffee for Pantry,-4517.04,Other,18,689.04
2024-09-03,Train Tickets,-21957.85,Travel,5,1045.61
2024-09-03,Toner Cartridges,-4563.83,Office Supplies,18,696.18
2024-09-04,Coffee for Pantry,-2373.62,Other,18,362.08
2024-09-04,Consulting Fees,131423.67,Revenue,18,20047.68
2024-09-04,Diwali Gifts,-7663.72,Other,18,1169.04
2024-09-05,Office Rent,-85550.0,Rent,18,13050.0
2024-09-05,Train Tickets,-9031.26,Travel,12,967.64
2024-09-06,Consulting Fees,184785.8,Revenue,18,28187.67
2024-09-06,Adobe Creative Cloud,-1011.92,Software,18,154.36
2024-09-08,Desk Organizers,-3324.68,Office Supplies,18,507.15
2024-09-09,Monitor Screen,-107652.52,Hardware,18,16421.57
2024-09-09,Accounting Audit,-4199.14,Professional Services,18,640.55
2024-09-10,Monthly Internet & Phone,-10119.663623549452,Utilities,18,1543.677501897374
2024-09-10,Marketing Agency Fees,-7884.02,Professional Services,18,1202.65
2024-09-10,Online Store Sales,240801.89,Revenue,18,36732.49
2024-09-10,Google Ads Campaign,-23171.11,Marketing,18,3534.58
2024-09-10,Facebook Ads,-26419.55,Marketing,18,4030.1
2024-09-11,Train Tickets,-3717.36,Travel,12,398.29
2024-09-11,Hotel Stay - Client Visit,-19821.7,Travel,12,2123.75
2024-09-11,Marketing Agency Fees,-6656.15,Professional Services,18,1015.35
2024-09-12,Whiteboard Markers,-6348.31,Office Supplies,12,680.18
2024-09-12,Cleaning Services,-6268.0,Other,5,298.48
2024-09-12,Facebook Ads,-1898.23,Marketing,18,289.56
2024-09-14,Diwali Gifts,-4745.22,Other,18,723.85
2024-09-15,Google Ads Campaign,-30054.47,Marketing,18,4584.58
2024-09-15,Cleaning Services,-7735.5,Other,18,1179.99
2024-09-16,Uber/Ola Rides,-18860.02,Travel,5,898.1
2024-09-17,Monitor Screen,-109527.31,Hardware,18,16707.56
2024-09-17,Client Payment - Project A,484330.34,Revenue,18,73880.9
