date,description,amount,manual_category,gst_rate,gst_amount
2024-06-30,SaaS Subscription (Jira),-1596.82,Software,18,243.58
2024-06-30,Hotel Stay - Client Visit,-15521.95,Travel,5,739.14
2024-06-30,Accounting Audit,-4545.16,Professional Services,18,693.33
2024-07-01,Repairs & Maintenance,-185.89,Other,12,19.92
2024-07-01,Flight to Mumbai,-12620.64,Travel,5,600.98
2024-07-02,Train Tickets,-6804.23,Travel,18,1037.93
2024-07-02,Repairs & Maintenance,-1269.02,Other,5,60.43
2024-07-02,Zoom Pro License,-1354.63,Software,18,206.64
2024-07-02,Consulting Fees,257683.02,Revenue,18,39307.58
2024-07-04,LinkedIn Promo,-25949.51,Marketing,18,3958.4
2024-07-04,Mouse & Keyboards,-107547.53,Hardware,18,16405.56
2024-07-04,Consulting Fees,151409.71,Revenue,18,23096.4
2024-07-05,Office Rent,-85550.0,Rent,18,13050.0
2024-07-05,Marketing Agency Fees,-4938.83,Professional Services,18,753.38
2024-07-06,Facebook Ads,-26246.14,Marketing,18,4003.65
2024-07-06,AWS Cloud Bill,-8406.45,Software,18,1282.34
2024-07-07,Print Media Ad,-10402.8,Marketing,18,1586.87
2024-07-07,Uber/Ola Rides,-22197.35,Travel,5,1057.02
2024-07-08,Coffee for Pantry,-2693.66,Other,12,288.61
2024-07-10,Monthly Internet & Phone,-11812.029313954099,Utilities,18,1801.834980094693
2024-07-10,Cleaning Services,-2123.79,Other,18,323.97
2024-07-11,Train Tickets,-20954.02,Travel,12,2245.07
2024-07-12,Desk Organizers,-5981.34,Office Supplies,18,912.41
2024-07-12,New Laptop (Dell),-35430.58,Hardware,18,5404.66
2024-07-12,Cleaning Services,-5734.1,Other,5,273.05
2024-07-13,Zoom Pro License,-7883.93,Software,18,1202.63
2024-07-13,Microsoft 365,-4438.93,Software,18,677.12
2024-07-14,Service Contract Q2,500522.56,Revenue,18,76350.9
2024-07-14,Monitor Screen,-113823.81,Hardware,18,17362.95
2024-07-14,Diwali Gifts,-1868.14,Other,18,284.97
2024-07-14,HR Consultant,-510.94,Professional Services,18,77.94
2024-07-15,Print Media Ad,-16854.67,Marketing,18,2571.05
2024-07-15,Diwali Gifts,-7881.92,Other,12,844.49
2024-07-16,Server Rack Equipment,-78509.92,Hardware,18,11976.09
2024-07-16,Diwali Gifts,-1626.19,Other,5,77.44
2024-07-17,Cleaning Services,-1840.56,Other,5,87.65
2024-07-18,Repairs & Maintenance,-4338.54,Other,5,206.6
2024-07-19,Print Media Ad,-17484.67,Marketing,18,2667.15
2024-07-19,Monitor Screen,-108161.24,Hardware,18,16499.17
2024-07-19,HR Consultant,-4970.56,Professional Services,18,758.22
2024-07-20,Train Tickets,-18520.91,Travel,5,881.95
2024-07-20,New Laptop (Dell),-59004.75,Hardware,18,9000.73
2024-07-21,Whiteboard Markers,-7033.51,Office Supplies,12,753.59
2024-07-21,Service Contract Q2,484942.95,Revenue,18,73974.35
2024-07-21,Repairs & Maintenance,-2759.64,Other,5,131.41
2024-07-21,LinkedIn Promo,-8719.44,Marketing,18,1330.08
2024-07-21,Ad Revenue,356106.92,Revenue,18,54321.39
2024-07-22,HR Consultant,-3157.47,Professional Services,18,481.65
2024-07-22,LinkedIn Promo,-24529.68,Marketing,18,3741.82
2024-07-24,Toner Cartridges,-6448.74,Office Supplies,18,983.71
2024-07-24,Printer Paper,-6049.72,Office Supplies,12,648.18
2024-07-24,Marketing Agency Fees,-8355.4,Professional Services,18,1274.55
2024-07-24,HR Consultant,-4266.18,Professional Services,18,650.77
2024-07-24,Online Store Sales,498173.56,Revenue,18,75992.58
2024-07-25,Toner Cartridges,-7766.18,Office Supplies,18,1184.67
2024-07-25,HR Consultant,-5849.84,Professional Services,18,892.35
2024-07-27,Coffee for Pantry,-8316.47,Other,18,1268.61
2024-07-27,Product Sales,137605.09,Revenue,18,20990.61
2024-07-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-07-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-07-28,Flight to Mumbai,-16833.53,Travel,12,1803.59
2024-07-28,Marketing Agency Fees,-245.56,Professional Services,18,37.46
2024-07-28,Whiteboard Markers,-7024.18,Office Supplies,18,1071.49
2024-07-28,Zoom Pro License,-4325.44,Software,18,659.81
2024-07-29,Desk Organizers,-7132.45,Office Supplies,12,764.19
2024-07-29,Uber/Ola Rides,-20119.77,Travel,5,958.08
2024-07-29,Mouse & Keyboards,-79244.69,Hardware,18,12088.17
2024-07-30,Server Rack Equipment,-82575.3,Hardware,18,12596.23
2024-07-30,HR Consultant,-4792.96,Professional Services,18,731.13
2024-07-30,Legal Consultation,-7566.85,Professional Services,18,1154.27
2024-07-30,Print Media Ad,-30565.02,Marketing,18,4662.46
2024-07-31,New Laptop (Dell),-118364.05,Hardware,18,18055.53
2024-07-31,Diwali Gifts,-7981.38,Other,12,855.15
2024-07-31,Desk Organizers,-6186.69,Office Supplies,12,662.86
2024-08-01,Whiteboard Markers,-6494.83,Office Supplies,12,695.87
2024-08-01,Whiteboard Markers,-3027.85,Office Supplies,12,324.41
2024-08-01,New Laptop (Dell),-73315.77,Hardware,18,11183.76
2024-08-01,New Laptop (Dell),-131100.15,Hardware,18,19998.33
2024-08-01,Repairs & Maintenance,-5910.64,Other,18,901.62
2024-08-02,Flight to Mumbai,-4872.48,Travel,12,522.05
2024-08-02,Online Store Sales,466397.47,Revenue,18,71145.38
2024-08-02,Toner Cartridges,-7712.85,Office Supplies,18,1176.54
2024-08-02,Consulting Fees,196751.31,Revenue,18,30012.91
2024-08-04,New Laptop (Dell),-44336.0,Hardware,18,6763.12
2024-08-04,Ad Revenue,180550.51,Revenue,18,27541.6
2024-08-04,SaaS Subscription (Jira),-2871.78,Software,18,438.07
2024-08-05,Office Rent,-85550.0,Rent,18,13050.0
2024-08-06,Consulting Fees,252094.3,Revenue,18,38455.06
2024-08-06,Adobe Creative Cloud,-7998.68,Software,18,1220.14
2024-08-07,Desk Organizers,-1300.65,Office Supplies,18,198.4
2024-08-07,Legal Consultation,-5355.28,Professional Services,18,816.91
2024-08-08,Product Sales,387190.87,Revenue,18,59063.01
2024-08-09,Print Media Ad,-16391.75,Marketing,18,2500.44
2024-08-09,Diwali Gifts,-2720.16,Other,12,291.45
2024-08-10,Monthly Internet & Phone,-10053.257780997572,Utilities,18,1533.5477971013245
2024-08-10,Cleaning Services,-6349.02,Other,18,968.5
2024-08-10,Staples Order,-5728.38,Office Supplies,12,613.75
2024-08-10,Server Rack Equipment,-121698.39,Hardware,18,18564.16
2024-08-10,Facebook Ads,-9863.6,Marketing,18,1504.62
2024-08-10,Repairs & Maintenance,-537.6,Other,5,25.6
2024-08-11,Client Payment - Project A,160461.21,Revenue,18,24477.13
2024-08-12,Legal Consultation,-6282.48,Professional Services,18,958.34
2024-08-12,Uber/Ola Rides,-3459.44,Travel,18,527.71
2024-08-12,Service Contract Q2,314026.2,Revenue,18,47902.3
2024-08-13,Service Contract Q2,256131.24,Revenue,18,39070.87
2024-08-13,Consulting Fees,345875.76,Revenue,18,52760.71
2024-08-13,Monitor Screen,-20108.01,Hardware,18,3067.32
2024-08-14,AWS Cloud Bill,-6891.34,Software,18,1051.22
2024-08-14,Accounting Audit,-5825.84,Professional Services,18,888.69
2024-08-14,Desk Organizers,-4025.33,Office Supplies,18,614.03
2024-08-17,Repairs & Maintenance,-5921.82,Other,5,281.99
2024-08-17,Mouse & Keyboards,-46161.77,Hardware,18,7041.63
2024-08-18,Facebook Ads,-17633.41,Marketing,18,2689.84
2024-08-19,Uber/Ola Rides,-18366.93,Travel,5,874.62
2024-08-19,Consulting Fees,235234.54,Revenue,18,35883.24
2024-08-19,AWS Cloud Bill,-1231.31,Software,18,187.83
2024-08-19,New Laptop (Dell),-49377.24,Hardware,18,7532.12
2024-08-20,Microsoft 365,-939.26,Software,18,143.28
2024-08-21,Printer Paper,-5832.76,Office Supplies,18,889.74
2024-08-21,Mouse & Keyboards,-86488.01,Hardware,18,13193.09
2024-08-21,Online Store Sales,329556.28,Revenue,18,50271.3
2024-08-22,Train Tickets,-9268.16,Travel,5,441.34
2024-08-22,Service Contract Q2,303098.75,Revenue,18,46235.4
2024-08-23,Repairs & Maintenance,-7136.87,Other,5,339.85
2024-08-23,New Laptop (Dell),-121252.57,Hardware,18,18496.15
2024-08-24,Marketing Agency Fees,-5207.3,Professional Services,18,794.33
2024-08-24,Product Sales,251741.49,Revenue,18,38401.24
2024-08-24,Hotel Stay - Client Visit,-3050.22,Travel,18,465.29
2024-08-25,Cleaning Services,-6963.0,Other,5,331.57
2024-08-26,Online Store Sales,93682.44,Revenue,18,14290.54
2024-08-26,Cleaning Services,-2977.38,Other,12,319.0
2024-08-26,HR Consultant,-3685.23,Professional Services,18,562.15
2024-08-27,Staples Order,-5243.21,Office Supplies,18,799.81
2024-08-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-08-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-08-28,New Laptop (Dell),-134747.15,Hardware,18,20554.65
2024-08-28,Legal Consultation,-6295.3,Professional Services,18,960.3
2024-08-29,Flight to Mumbai,-22374.27,Travel,12,2397.24
2024-08-29,New Laptop (Dell),-51702.63,Hardware,18,7886.84
2024-08-31,Ad Revenue,429716.11,Revenue,18,65549.92
2024-08-31,New Laptop (Dell),-87326.7,Hardware,18,13321.02
2024-08-31,HR Consultant,-6161.73,Professional Services,18,939.93
2024-08-31,Repairs & Maintenance,-891.27,Other,12,95.49
2024-09-01,Hotel Stay - Client Visit,-12640.72,Travel,12,1354.36
2024-09-02,Zoom Pro License,-2945.84,Software,18,449.36
2024-09-02,Adobe Creative Cloud,-5908.86,Software,18,901.35
2024-09-03,Whiteboard Markers,-2765.65,Office Supplies,12,296.32
2024-09-03,Coffee for Pantry,-6502.76,Other,12,696.72
2024-09-03,Microsoft 365,-8048.21,Software,18,1227.69
2024-09-03,Monitor Screen,-122938.24,Hardware,18,18753.29
2024-09-04,Legal Consultation,-5896.03,Professional Services,18,899.39
2024-09-04,SaaS Subscription (Jira),-6598.24,Software,18,1006.51
2024-09-04,Train Tickets,-10062.79,Travel,18,1535.0
2024-09-04,Train Tickets,-20417.19,Travel,12,2187.56
2024-09-05,Office Rent,-85550.0,Rent,18,13050.0
2024-09-06,Hotel Stay - Client Visit,-8332.76,Travel,12,892.8
2024-09-06,HR Consultant,-5539.45,Professional Services,18,845.0
2024-09-09,New Laptop (Dell),-62628.51,Hardware,18,9553.5
2024-09-09,Online Store Sales,424562.18,Revenue,18,64763.72
2024-09-09,Print Media Ad,-31388.24,Marketing,18,4788.04
2024-09-09,Hotel Stay - Client Visit,-935.05,Travel,12,100.18
2024-09-10,Monthly Internet & Phone,-12265.745167178113,Utilities,18,1871.045872959373
2024-09-10,Legal Consultation,-2405.62,Professional Services,18,366.96
2024-09-10,Legal Consultation,-795.86,Professional Services,18,121.4
2024-09-10,New Laptop (Dell),-131892.48,Hardware,18,20119.19
2024-09-11,Repairs & Maintenance,-4682.97,Other,5,223.0
2024-09-11,Accounting Audit,-4839.87,Professional Services,18,738.29
2024-09-12,Server Rack Equipment,-95056.44,Hardware,18,14500.13
2024-09-12,Product Sales,97160.96,Revenue,18,14821.16
2024-09-13,New Laptop (Dell),-128942.41,Hardware,18,19669.18
2024-09-13,Online Store Sales,132057.46,Revenue,18,20144.36
2024-09-13,Client Payment - Project A,442493.6,Revenue,18,67499.02
2024-09-14,Legal Consultation,-2405.5,Professional Services,18,366.94
2024-09-14,Facebook Ads,-23288.21,Marketing,18,3552.44
2024-09-14,Consulting Fees,312950.37,Revenue,18,47738.19
2024-09-15,Uber/Ola Rides,-19643.18,Travel,12,2104.63
2024-09-15,Desk Organizers,-8091.95,Office Supplies,18,1234.37
2024-09-16,Staples Order,-8223.41,Office Supplies,18,1254.42
2024-09-17,LinkedIn Promo,-8030.36,Marketing,18,1224.97
2024-09-19,Diwali Gifts,-5098.13,Other,5,242.77
2024-09-20,Printer Paper,-1662.03,Office Supplies,12,178.08
2024-09-20,Client Payment - Project A,479885.61,Revenue,18,73202.89
2024-09-20,AWS Cloud Bill,-3708.55,Software,18,565.71
2024-09-21,Online Store Sales,211476.31,Revenue,18,32259.1
2024-09-21,Zoom Pro License,-7797.18,Software,18,1189.4
2024-09-21,Diwali Gifts,-5912.34,Other,18,901.88
2024-09-21,Accounting Audit,-3470.91,Professional Services,18,529.46
2024-09-22,Diwali Gifts,-2035.7,Other,18,310.53
2024-09-22,Uber/Ola Rides,-18183.37,Travel,12,1948.22
2024-09-23,Server Rack Equipment,-104280.45,Hardware,18,15907.19
2024-09-23,Repairs & Maintenance,-1328.24,Other,18,202.61
2024-09-26,Service Contract Q2,192794.53,Revenue,18,29409.34
2024-09-27,Microsoft 365,-3604.32,Software,18,549.81
2024-09-27,Zoom Pro License,-1741.14,Software,18,265.6
2024-09-27,AWS Cloud Bill,-3735.76,Software,18,569.86
2024-09-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-09-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-09-28,Marketing Agency Fees,-5040.1,Professional Services,18,768.83
2024-09-29,Service Contract Q2,496261.14,Revenue,18,75700.85
2024-09-29,Hotel Stay - Client Visit,-7648.4,Travel,12,819.47
2024-09-30,Coffee for Pantry,-4852.16,Other,18,740.16
2024-10-01,Hotel Stay - Client Visit,-6272.43,Travel,5,298.69
2024-10-01,Repairs & Maintenance,-6563.3,Other,12,703.21
2024-10-03,New Laptop (Dell),-12526.78,Hardware,18,1910.86
2024-10-04,SaaS Subscription (Jira),-3208.11,Software,18,489.37
2024-10-04,Flight to Mumbai,-7263.92,Travel,18,1108.06
2024-10-04,Facebook Ads,-30204.76,Marketing,18,4607.51
2024-10-05,Office Rent,-85550.0,Rent,18,13050.0
2024-10-06,Repairs & Maintenance,-421.93,Other,12,45.21
2024-10-06,Accounting Audit,-2941.73,Professional Services,18,448.74
2024-10-07,Printer Paper,-388.83,Office Supplies,18,59.31
2024-10-09,LinkedIn Promo,-20995.3,Marketing,18,3202.67
2024-10-10,Monthly Internet & Phone,-10513.572601715494,Utilities,18,1603.7653121260923
2024-10-10,Hotel Stay - Client Visit,-14343.51,Travel,12,1536.8
2024-10-10,Uber/Ola Rides,-9215.43,Travel,5,438.83
2024-10-10,Accounting Audit,-2679.68,Professional Services,18,408.76
2024-10-11,AWS Cloud Bill,-2093.48,Software,18,319.34
2024-10-11,Repairs & Maintenance,-170.41,Other,12,18.26
2024-10-12,Train Tickets,-23052.08,Travel,18,3516.42
2024-10-13,Monitor Screen,-92838.61,Hardware,18,14161.82
2024-10-13,Facebook Ads,-20598.74,Marketing,18,3142.18
2024-10-13,Hotel Stay - Client Visit,-3215.34,Travel,5,153.11
2024-10-13,Server Rack Equipment,-78079.77,Hardware,18,11910.47
2024-10-13,Accounting Audit,-583.85,Professional Services,18,89.06
2024-10-15,LinkedIn Promo,-11475.2,Marketing,18,1750.45
2024-10-15,Desk Organizers,-4982.25,Office Supplies,18,760.0
2024-10-15,Zoom Pro License,-4376.87,Software,18,667.66
2024-10-16,Uber/Ola Rides,-4575.78,Travel,18,698.0
2024-10-16,Service Contract Q2,375763.57,Revenue,18,57319.87
2024-10-16,Mouse & Keyboards,-17452.3,Hardware,18,2662.21
2024-10-17,Monitor Screen,-39380.45,Hardware,18,6007.19
2024-10-17,Desk Organizers,-3093.93,Office Supplies,12,331.49
2024-10-17,Service Contract Q2,498359.42,Revenue,18,76020.93
2024-10-17,Google Ads Campaign,-13659.75,Marketing,18,2083.69
2024-10-17,Coffee for Pantry,-937.59,Other,18,143.02
2024-10-18,Facebook Ads,-11908.01,Marketing,18,1816.48
2024-10-18,SaaS Subscription (Jira),-3373.4,Software,18,514.59
2024-10-18,Facebook Ads,-6292.71,Marketing,18,959.91
2024-10-18,Marketing Agency Fees,-3269.1,Professional Services,18,498.68
2024-10-20,Train Tickets,-16046.65,Travel,5,764.13
2024-10-20,Whiteboard Markers,-2711.41,Office Supplies,18,413.6
2024-10-21,Train Tickets,-23487.96,Travel,12,2516.57
2024-10-21,Staples Order,-5283.05,Office Supplies,18,805.89
2024-10-21,Whiteboard Markers,-5364.16,Office Supplies,12,574.73
2024-10-22,Google Ads Campaign,-5082.79,Marketing,18,775.34
2024-10-23,Diwali Gifts,-5513.05,Other,5,262.53
2024-10-23,Zoom Pro License,-6917.48,Software,18,1055.21
2024-10-23,Ad Revenue,95857.3,Revenue,18,14622.3
2024-10-24,Cleaning Services,-4566.74,Other,12,489.29
2024-10-26,Product Sales,491848.18,Revenue,18,75027.69
2024-10-27,Online Store Sales,173983.02,Revenue,18,26539.78
2024-10-27,Legal Consultation,-4565.65,Professional Services,18,696.46
2024-10-27,Adobe Creative Cloud,-7311.41,Software,18,1115.3
2024-10-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-10-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-10-28,Service Contract Q2,358366.08,Revenue,18,54666.01
2024-10-28,HR Consultant,-3679.56,Professional Services,18,561.29
2024-10-28,Marketing Agency Fees,-2674.36,Professional Services,18,407.95
2024-10-29,Microsoft 365,-2352.08,Software,18,358.79
2024-10-29,Diwali Gifts,-4843.31,Other,12,518.93
2024-10-29,SaaS Subscription (Jira),-4054.55,Software,18,618.49
2024-10-29,Toner Cartridges,-1769.67,Office Supplies,18,269.95
2024-10-29,Monitor Screen,-66257.97,Hardware,18,10107.15
2024-10-30,Flight to Mumbai,-1258.06,Travel,12,134.79
2024-11-02,Flight to Mumbai,-24768.54,Travel,18,3778.25
2024-11-02,Mouse & Keyboards,-71919.45,Hardware,18,10970.76
2024-11-02,Accounting Audit,-6689.86,Professional Services,18,1020.49
2024-11-03,Repairs & Maintenance,-3325.97,Other,5,158.38
2024-11-04,Monitor Screen,-106010.04,Hardware,18,16171.02
2024-11-04,Ad Revenue,457770.55,Revenue,18,69829.41
2024-11-05,Office Rent,-85550.0,Rent,18,13050.0
2024-11-05,Whiteboard Markers,-738.18,Office Supplies,12,79.09
2024-11-06,AWS Cloud Bill,-8044.98,Software,18,1227.2
2024-11-06,Product Sales,248486.6,Revenue,18,37904.74
2024-11-07,Monitor Screen,-101679.79,Hardware,18,15510.48
2024-11-07,Microsoft 365,-6743.31,Software,18,1028.64
2024-11-07,Printer Paper,-6731.76,Office Supplies,12,721.26
2024-11-08,Uber/Ola Rides,-6256.69,Travel,18,954.41
2024-11-08,Coffee for Pantry,-4300.72,Other,5,204.8
2024-11-08,Printer Paper,-2610.31,Office Supplies,18,398.18
2024-11-09,Coffee for Pantry,-1759.72,Other,5,83.8
2024-11-10,Monthly Internet & Phone,-10850.180214685326,Utilities,18,1655.1122361384396
2024-11-10,Toner Cartridges,-2493.38,Office Supplies,12,267.15
2024-11-10,New Laptop (Dell),-128396.47,Hardware,18,19585.9
2024-11-11,Microsoft 365,-5540.95,Software,18,845.23
2024-11-11,SaaS Subscription (Jira),-8189.55,Software,18,1249.25
2024-11-14,Printer Paper,-6259.81,Office Supplies,12,670.69
2024-11-14,Whiteboard Markers,-3391.44,Office Supplies,12,363.37
2024-11-15,Flight to Mumbai,-13999.86,Travel,5,666.66
2024-11-15,Cleaning Services,-4190.3,Other,5,199.54
2024-11-15,HR Consultant,-6196.92,Professional Services,18,945.29
2024-11-16,Client Payment - Project A,309843.92,Revenue,18,47264.33
2024-11-16,Uber/Ola Rides,-18885.42,Travel,5,899.31
2024-11-17,Repairs & Maintenance,-6456.7,Other,18,984.92
2024-11-18,Ad Revenue,105295.34,Revenue,18,16062.0
2024-11-18,AWS Cloud Bill,-1603.17,Software,18,244.55
2024-11-18,LinkedIn Promo,-6606.17,Marketing,18,1007.72
2024-11-19,New Laptop (Dell),-106013.0,Hardware,18,16171.47
2024-11-19,Flight to Mumbai,-9801.88,Travel,5,466.76
2024-11-19,Coffee for Pantry,-7250.41,Other,12,776.83
2024-11-20,Toner Cartridges,-8486.66,Office Supplies,18,1294.57
2024-11-20,Diwali Gifts,-5096.48,Other,5,242.69
2024-11-20,Zoom Pro License,-7219.16,Software,18,1101.23
2024-11-20,Train Tickets,-6367.7,Travel,18,971.34
2024-11-22,Desk Organizers,-7346.2,Office Supplies,18,1120.61
2024-11-22,Facebook Ads,-26480.81,Marketing,18,4039.45
2024-11-23,Consulting Fees,164054.53,Revenue,18,25025.27
2024-11-24,SaaS Subscription (Jira),-1021.72,Software,18,155.86
2024-11-24,Train Tickets,-14206.5,Travel,5,676.5
2024-11-25,Marketing Agency Fees,-6187.4,Professional Services,18,943.84
2024-11-25,Cleaning Services,-6376.67,Other,12,683.21
2024-11-26,Toner Cartridges,-4660.76,Office Supplies,12,499.37
2024-11-27,Print Media Ad,-11590.05,Marketing,18,1767.97
2024-11-27,Monitor Screen,-105654.4,Hardware,18,16116.77
2024-11-28,Monthly Asset Depreciation,-17250.0,Depreciation,0,0.0
2024-11-28,Bank Loan Interest,-5600.0,Interest,0,0.0
2024-11-28,Flight to Mumbai,-4167.2,Travel,12,446.49
2024-11-28,Adobe Creative Cloud,-1212.34,Software,18,184.93
2024-11-28,Client Payment - Project A,371838.82,Revenue,18,56721.18
2024-11-28,Monitor Screen,-105971.54,Hardware,18,16165.15
2024-11-30,Accounting Audit,-7903.11,Professional Services,18,1205.56
2024-11-30,Consulting Fees,258804.21,Revenue,18,39478.61
2024-11-30,Microsoft 365,-4414.76,Software,18,673.44
2024-11-30,Cleaning Services,-3223.04,Other,12,345.33
2024-12-01,Client Payment - Project A,283356.26,Revenue,18,43223.84
2024-12-02,Accounting Audit,-1893.82,Professional Services,18,288.89
2024-12-03,Marketing Agency Fees,-2028.78,Professional Services,18,309.47
2024-12-04,Monitor Screen,-39725.18,Hardware,18,6059.77
2024-12-05,Office Rent,-85550.0,Rent,18,13050.0
2024-12-05,Online Store Sales,277173.15,Revenue,18,42280.65
